4031101603391,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN
WSL505__CTBL0008,,,,WW,CLSL,Ladies Cotton Drill L/S Cobalt Blue 8,EACH,NCCAPP,0,0,S,A,U,
WSL505__CTBL0010,,,,WW,CLSL,Ladies Cotton Drill L/S Cobalt Blue 10,EACH,NCCAPP,0,0,S,A,U,
WSL505__CTBL0012,,,,WW,CLSL,Ladies Cotton Drill L/S Cobalt Blue 12,EACH,NCCAPP,0,0,S,A,U,
WSL505__CTBL0014,,,,WW,CLSL,Ladies Cotton Drill L/S Cobalt Blue 14,EACH,NCCAPP,0,0,S,A,U,
WSL505__CTBL0016,,,,WW,CLSL,Ladies Cotton Drill L/S Cobalt Blue 16,EACH,NCCAPP,0,0,S,A,U,
WSL505__CTBL0018,,,,WW,CLSL,Ladies Cotton Drill L/S Cobalt Blue 18,EACH,NCCAPP,0,0,S,A,U,
WSL505__CTBL0020,,,,WW,CLSL,Ladies Cotton Drill L/S Cobalt Blue 20,EACH,NCCAPP,0,0,S,A,U,
WSL505__CTBL0022,,,,WW,CLSL,Ladies Cotton Drill L/S Cobalt Blue 22,EACH,NCCAPP,0,0,S,A,U,
WSL505__CTBL0024,,,,WW,CLSL,Ladies Cotton Drill L/S Cobalt Blue 24,EACH,NCCAPP,0,0,S,A,U,
WSL505__PINK0006,,,,WW,CLSL,Ladies Cotton Drill L/S Pink 6,EACH,NCCAPP,0,0,S,A,U,
WSL505__PINK0008,,,,WW,CLSL,Ladies Cotton Drill L/S Pink 8,EACH,NCCAPP,0,0,S,A,U,
WSL505__PINK0010,,,,WW,CLSL,Ladies Cotton Drill L/S Pink 10,EACH,NCCAPP,0,0,S,A,U,
WSL505__PINK0012,,,,WW,CLSL,Ladies Cotton Drill L/S Pink 12,EACH,NCCAPP,0,0,S,A,U,
WSL505__PINK0014,,,,WW,CLSL,Ladies Cotton Drill L/S Pink 14,EACH,NCCAPP,0,0,S,A,U,
WSL505__PINK0016,,,,WW,CLSL,Ladies Cotton Drill L/S Pink 16,EACH,NCCAPP,0,0,S,A,U,
WSL505__PINK0018,,,,WW,CLSL,Ladies Cotton Drill L/S Pink 18,EACH,NCCAPP,0,0,S,A,U,
WSL505__PINK0020,,,,WW,CLSL,Ladies Cotton Drill L/S Pink 20,EACH,NCCAPP,0,0,S,A,U,
WSL505__PINK0022,,,,WW,CLSL,Ladies Cotton Drill L/S Pink 22,EACH,NCCAPP,0,0,S,A,U,
WSL505__PINK0024,,,,WW,CLSL,Ladies Cotton Drill L/S Pink 24,EACH,NCCAPP,0,0,S,A,U,
WSL509__,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt,EACH,NCCAPP,0,0,Z,A,U,
WSL509__ORGE0006,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 6,EACH,NCCAPP,0,0,S,A,U,9350921095472
WSL509__ORGE0008,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 8,EACH,NCCAPP,0,0,S,A,U,9350921095489
WSL509__ORGE0010,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 10,EACH,NCCAPP,0,0,S,A,U,9350921095496
WSL509__ORGE0012,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 12,EACH,NCCAPP,0,0,S,A,U,9350921095502
WSL509__ORGE0014,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 14,EACH,NCCAPP,0,0,S,A,U,9350921095519
WSL509__ORGE0016,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 16,EACH,NCCAPP,0,0,S,A,U,9350921095526
WSL509__ORGE0018,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 18,EACH,NCCAPP,0,0,S,A,U,9350921095533
WSL509__ORGE0020,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 20,EACH,NCCAPP,0,0,S,A,U,9350921095540
WSL509__ORGE0022,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 22,EACH,NCCAPP,0,0,S,A,U,9350921095557
WSL509__ORGE0024,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 24,EACH,NCCAPP,0,0,S,A,U,9350921095564
WSL509__ORGE0026,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 26,EACH,NCCAPP,0,0,S,A,U,9350921095571
WSL509__ORGE0028,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 28,EACH,NCCAPP,0,0,S,A,U,9350921095588
WSL509__ORGE0030,,,,WW,CLSL,W L/Weight HV L/S XTape Shirt Orange 30,EACH,NCCAPP,0,0,S,A,U,9350921095595
WSL601Z_,,,,WW,CLSL,Maternity L/weight HiVis L/S,EACH,NCCAPP,0,0,Z,A,U,
WSL601Z_ZEN10006,,,,WW,CLSL,Maternity L/weight HiVis L/S Entura Yellow Navy 6,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZEN10008,,,,WW,CLSL,Maternity L/weight HiVis L/S Entura Yellow Navy 8,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZEN10010,,,,WW,CLSL,Maternity L/weight HiVis L/S Entura Yellow Navy 10,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZEN10012,,,,WW,CLSL,Maternity L/weight HiVis L/S Entura Yellow Navy 12,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZEN10014,,,,WW,CLSL,Maternity L/weight HiVis L/S Entura Yellow Navy 14,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZEN10016,,,,WW,CLSL,Maternity L/weight HiVis L/S Entura Yellow Navy 16,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZEN10018,,,,WW,CLSL,Maternity L/weight HiVis L/S Entura Yellow Navy 18,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZEN10020,,,,WW,CLSL,Maternity L/weight HiVis L/S Entura Yellow Navy 20,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZEN10022,,,,WW,CLSL,Maternity L/weight HiVis L/S Entura Yellow Navy 22,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZEN10024,,,,WW,CLSL,Maternity L/weight HiVis L/S Entura Yellow Navy 24,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZHD10006,,,,WW,CLSL,Maternity L/weight HiVis L/S Hydro Yellow Navy 6,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZHD10008,,,,WW,CLSL,Maternity L/weight HiVis L/S Hydro Yellow Navy 8,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZHD10010,,,,WW,CLSL,Maternity L/weight HiVis L/S Hydro Yellow Navy 10,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZHD10012,,,,WW,CLSL,Maternity L/weight HiVis L/S Hydro Yellow Navy 12,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZHD10014,,,,WW,CLSL,Maternity L/weight HiVis L/S Hydro Yellow Navy 14,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZHD10016,,,,WW,CLSL,Maternity L/weight HiVis L/S Hydro Yellow Navy 16,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZHD10018,,,,WW,CLSL,Maternity L/weight HiVis L/S Hydro Yellow Navy 18,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZHD10020,,,,WW,CLSL,Maternity L/weight HiVis L/S Hydro Yellow Navy 20,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZHD10022,,,,WW,CLSL,Maternity L/weight HiVis L/S Hydro Yellow Navy 22,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZHD10024,,,,WW,CLSL,Maternity L/weight HiVis L/S Hydro Yellow Navy 24,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZPN10006,,,,WW,CLSL,Maternity L/weight HiVis L/S Pacific National Orange Navy 6,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZPN10008,,,,WW,CLSL,Maternity L/weight HiVis L/S Pacific National Orange Navy 8,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZPN10010,,,,WW,CLSL,Maternity L/weight HiVis L/S Pacific National Orange Navy 10,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZPN10012,,,,WW,CLSL,Maternity L/weight HiVis L/S Pacific National Orange Navy 12,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZPN10014,,,,WW,CLSL,Maternity L/weight HiVis L/S Pacific National Orange Navy 14,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZPN10016,,,,WW,CLSL,Maternity L/weight HiVis L/S Pacific National Orange Navy 16,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZPN10018,,,,WW,CLSL,Maternity L/weight HiVis L/S Pacific National Orange Navy 18,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZPN10020,,,,WW,CLSL,Maternity L/weight HiVis L/S Pacific National Orange Navy 20,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZPN10022,,,,WW,CLSL,Maternity L/weight HiVis L/S Pacific National Orange Navy 22,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZPN10024,,,,WW,CLSL,Maternity L/weight HiVis L/S Pacific National Orange Navy 24,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS10006,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Orange Navy 6,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS10008,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Orange Navy 8,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS10010,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Orange Navy 10,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS10012,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Orange Navy 12,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS10014,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Orange Navy 14,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS10016,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Orange Navy 16,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS10018,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Orange Navy 18,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS10020,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Orange Navy 20,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS10022,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Orange Navy 22,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS10024,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Orange Navy 24,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS20006,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Yellow Navy 6,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS20008,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Yellow Navy 8,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS20010,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Yellow Navy 10,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS20012,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Yellow Navy 12,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS20014,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Yellow Navy 14,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS20016,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Yellow Navy 16,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS20018,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Yellow Navy 18,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS20020,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Yellow Navy 20,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS20022,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Yellow Navy 22,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZSS20024,,,,WW,CLSL,Maternity L/weight HiVis L/S Service Stream Yellow Navy 24,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZTU50006,,,,WW,CLSL,Maternity L/weight HiVis L/S Transurban Westconnex Orge/Nav 6,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZTU50008,,,,WW,CLSL,Maternity L/weight HiVis L/S Transurban Westconnex Orge/Nav 8,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZTU50010,,,,WW,CLSL,Maternity L/weight HiVis L/S Transurban Westconnex Orge/Nav 10,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZTU50012,,,,WW,CLSL,Maternity L/weight HiVis L/S Transurban Westconnex Orge/Nav 12,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZTU50014,,,,WW,CLSL,Maternity L/weight HiVis L/S Transurban Westconnex Orge/Nav 14,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZTU50016,,,,WW,CLSL,Maternity L/weight HiVis L/S Transurban Westconnex Orge/Nav 16,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZTU50018,,,,WW,CLSL,Maternity L/weight HiVis L/S Transurban Westconnex Orge/Nav 18,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZTU50020,,,,WW,CLSL,Maternity L/weight HiVis L/S Transurban Westconnex Orge/Nav 20,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZTU50022,,,,WW,CLSL,Maternity L/weight HiVis L/S Transurban Westconnex Orge/Nav 22,EACH,NCCAPP,0,0,S,A,U,
WSL601Z_ZTU50024,,,,WW,CLSL,Maternity L/weight HiVis L/S Transurban Westconnex Orge/Nav 24,EACH,NCCAPP,0,0,S,A,U,
WSL601__,,,,WW,CLSL,Maternity L/weight HiVis L/S,EACH,NCCAPP,0,0,Z,A,U,
WSL601__ORNY0006,,,,WW,CLSL,Maternity L/weight HiVis L/S Orange Navy 6,EACH,NCCAPP,0,0,S,A,U,
WSL601__ORNY0008,,,,WW,CLSL,Maternity L/weight HiVis L/S Orange Navy 8,EACH,NCCAPP,0,0,S,A,U,
WSL601__ORNY0010,,,,WW,CLSL,Maternity L/weight HiVis L/S Orange Navy 10,EACH,NCCAPP,1,0,S,A,U,
WSL601__ORNY0012,,,,WW,CLSL,Maternity L/weight HiVis L/S Orange Navy 12,EACH,NCCAPP,0,0,S,A,U,9350921042353
WSL601__ORNY0014,,,,WW,CLSL,Maternity L/weight HiVis L/S Orange Navy 14,EACH,NCCAPP,0,0,S,A,U,
WSL601__ORNY0016,,,,WW,CLSL,Maternity L/weight HiVis L/S Orange Navy 16,EACH,NCCAPP,1,0,S,A,U,
WSL601__ORNY0018,,,,WW,CLSL,Maternity L/weight HiVis L/S Orange Navy 18,EACH,NCCAPP,0,0,S,A,U,
WSL601__ORNY0020,,,,WW,CLSL,Maternity L/weight HiVis L/S Orange Navy 20,EACH,NCCAPP,0,0,S,A,U,
WSL601__ORNY0022,,,,WW,CLSL,Maternity L/weight HiVis L/S Orange Navy 22,EACH,NCCAPP,0,0,S,A,U,
WSL601__ORNY0024,,,,WW,CLSL,Maternity L/weight HiVis L/S Orange Navy 24,EACH,NCCAPP,0,0,S,A,U,
WSL601__YENY0006,,,,WW,CLSL,Maternity L/weight HiVis L/S Yellow Navy 6,EACH,NCCAPP,0,0,S,A,U,
WSL601__YENY0008,,,,WW,CLSL,Maternity L/weight HiVis L/S Yellow Navy 8,EACH,NCCAPP,0,0,S,A,U,
WSL601__YENY0010,,,,WW,CLSL,Maternity L/weight HiVis L/S Yellow Navy 10,EACH,NCCAPP,1,1,S,A,U,
WSL601__YENY0012,,,,WW,CLSL,Maternity L/weight HiVis L/S Yellow Navy 12,EACH,NCCAPP,1,1,S,A,U,
WSL601__YENY0014,,,,WW,CLSL,Maternity L/weight HiVis L/S Yellow Navy 14,EACH,NCCAPP,0,0,S,A,U,
WSL601__YENY0016,,,,WW,CLSL,Maternity L/weight HiVis L/S Yellow Navy 16,EACH,NCCAPP,0,0,S,A,U,
WSL601__YENY0018,,,,WW,CLSL,Maternity L/weight HiVis L/S Yellow Navy 18,EACH,NCCAPP,0,0,S,A,U,
WSL601__YENY0020,,,,WW,CLSL,Maternity L/weight HiVis L/S Yellow Navy 20,EACH,NCCAPP,0,0,S,A,U,
WSL601__YENY0022,,,,WW,CLSL,Maternity L/weight HiVis L/S Yellow Navy 22,EACH,NCCAPP,0,0,S,A,U,
WSL601__YENY0024,,,,WW,CLSL,Maternity L/weight HiVis L/S Yellow Navy 24,EACH,NCCAPP,0,0,S,A,U,
WSP201__,,,,WW,CMIS,HiVis TwoTone S/S Polo,EACH,NCCAPP,0,0,Z,A,U,
WSP201__NYPK000L,,,,WW,CMIS,HiVis TwoTone S/S Polo Navy/Pink Large,EACH,NCCAPP,0,0,S,A,U,9350921090088
WSP201__NYPK000M,,,,WW,CMIS,HiVis TwoTone S/S Polo Navy/Pink Medium,EACH,NCCAPP,0,0,S,A,U,9350921090071
WSP201__NYPK000S,,,,WW,CMIS,HiVis TwoTone S/S Polo Navy/Pink Small,EACH,NCCAPP,0,0,S,A,U,9350921090064
WSP201__NYPK00XL,,,,WW,CMIS,HiVis TwoTone S/S Polo Navy/Pink XL,EACH,NCCAPP,0,0,S,A,U,9350921090095
WSP201__NYPK00XS,,,,WW,CMIS,HiVis TwoTone S/S Polo Navy/Pink XS,EACH,NCCAPP,0,0,S,A,U,9350921090057
WSP201__NYPK02XL,,,,WW,CMIS,HiVis TwoTone S/S Polo Navy/Pink 2XL,EACH,NCCAPP,0,0,S,A,U,9350921090101
WSP201__NYPK02XS,,,,WW,CMIS,HiVis TwoTone S/S Polo Navy/Pink 2XS,EACH,NCCAPP,0,0,S,A,U,9350921090040
WSP201__NYPK03XL,,,,WW,CMIS,HiVis TwoTone S/S Polo Navy/Pink 3XL,EACH,NCCAPP,0,0,S,A,U,9350921090118
WSP201__NYPK04XL,,,,WW,CMIS,HiVis TwoTone S/S Polo Navy/Pink 4XL,EACH,NCCAPP,0,0,S,A,U,9350921090125
WSP201__NYPK05XL,,,,WW,CMIS,HiVis TwoTone S/S Polo Navy/Pink 5XL,EACH,NCCAPP,0,0,S,A,U,9350921090132
WSP201__NYPK06XL,,,,WW,CMIS,HiVis TwoTone S/S Polo Navy/Pink 6XL,EACH,NCCAPP,0,0,S,A,U,9350921090149
WSP201__NYPK08XL,,,,WW,CMIS,HiVis TwoTone S/S Polo Navy/Pink 8XL,EACH,NCCAPP,0,0,S,A,U,9350921090156
WSP202__,,,,WW,CMPL,Mens L/S Polo,EACH,NCCAPP,0,0,Z,A,U,
WSP202__PINA000L,,,,WW,CMPL,Mens L/S Polo Pink Navy Large,EACH,NCCAPP,0,0,S,A,U,
WSP202__PINA000M,,,,WW,CMPL,Mens L/S Polo Pink Navy Medium,EACH,NCCAPP,0,0,S,A,U,
WSP202__PINA000S,,,,WW,CMPL,Mens L/S Polo Pink Navy Small,EACH,NCCAPP,0,0,S,A,U,
WSP202__PINA00XL,,,,WW,CMPL,Mens L/S Polo Pink Navy XL,EACH,NCCAPP,0,0,S,A,U,
WSP202__PINA00XS,,,,WW,CMPL,Mens L/S Polo Pink Navy XS,EACH,NCCAPP,0,0,S,A,U,
WSP202__PINA02XL,,,,WW,CMPL,Mens L/S Polo Pink Navy 2XL,EACH,NCCAPP,0,0,S,A,U,
WSP202__PINA03XL,,,,WW,CMPL,Mens L/S Polo Pink Navy 3XL,EACH,NCCAPP,0,0,S,A,U,
WSP202__PINA04XL,,,,WW,CMPL,Mens L/S Polo Pink Navy 4XL,EACH,NCCAPP,0,0,S,A,U,
WSP202__PINA05XL,,,,WW,CMPL,Mens L/S Polo Pink Navy 5XL,EACH,NCCAPP,0,0,S,A,U,
WSP202__PINA06XL,,,,WW,CMPL,Mens L/S Polo Pink Navy 6XL,EACH,NCCAPP,0,0,S,A,U,
WSP202__PINA08XL,,,,WW,CMPL,Mens L/S Polo Pink Navy 8XL,EACH,NCCAPP,0,0,S,A,U,
WSP205T_,,,,WW,CMIS,Polo S/S Micromesh Food Taped,EACH,NCCAPP,0,0,Z,A,U,
WSP205T_ORNY000L,,,,WW,CMIS,Polo S/S Micromesh Food Taped Orange Navy Large,EACH,NCCAPP,0,0,S,A,U,
WSP205T_ORNY000M,,,,WW,CMIS,Polo S/S Micromesh Food Taped Orange Navy Medium,EACH,NCCAPP,0,0,S,A,U,
WSP205T_ORNY000S,,,,WW,CMIS,Polo S/S Micromesh Food Taped Orange Navy Small,EACH,NCCAPP,0,0,S,A,U,
WSP205T_ORNY00XL,,,,WW,CMIS,Polo S/S Micromesh Food Taped Orange Navy XL,EACH,NCCAPP,0,0,S,A,U,
WSP205T_ORNY00XS,,,,WW,CMIS,Polo S/S Micromesh Food Taped Orange Navy XS,EACH,NCCAPP,0,0,S,A,U,
WSP205T_ORNY02XL,,,,WW,CMIS,Polo S/S Micromesh Food Taped Orange Navy 2XL,EACH,NCCAPP,0,0,S,A,U,
WSP205T_ORNY03XL,,,,WW,CMIS,Polo S/S Micromesh Food Taped Orange Navy 3XL,EACH,NCCAPP,0,0,S,A,U,
WSP205T_ORNY04XL,,,,WW,CMIS,Polo S/S Micromesh Food Taped Orange Navy 4XL,EACH,NCCAPP,0,0,S,A,U,
WSP205T_ORNY05XL,,,,WW,CMIS,Polo S/S Micromesh Food Taped Orange Navy 5XL,EACH,NCCAPP,0,0,S,A,U,
WSP205T_ORNY06XL,,,,WW,CMIS,Polo S/S Micromesh Food Taped Orange Navy 6XL,EACH,NCCAPP,0,0,S,A,U,
WSP205T_YENY000L,,,,WW,CMIS,Polo S/S Micromesh Food Taped Yellow Navy Large,EACH,NCCAPP,0,0,S,A,U,
WSP205T_YENY000M,,,,WW,CMIS,Polo S/S Micromesh Food Taped Yellow Navy Medium,EACH,NCCAPP,0,0,S,A,U,
WSP205T_YENY000S,,,,WW,CMIS,Polo S/S Micromesh Food Taped Yellow Navy Small,EACH,NCCAPP,0,0,S,A,U,
WSP205T_YENY00XL,,,,WW,CMIS,Polo S/S Micromesh Food Taped Yellow Navy XL,EACH,NCCAPP,0,0,S,A,U,
WSP205T_YENY00XS,,,,WW,CMIS,Polo S/S Micromesh Food Taped Yellow Navy XS,EACH,NCCAPP,0,0,S,A,U,
WSP205T_YENY02XL,,,,WW,CMIS,Polo S/S Micromesh Food Taped Yellow Navy 2XL,EACH,NCCAPP,0,0,S,A,U,
WSP205T_YENY03XL,,,,WW,CMIS,Polo S/S Micromesh Food Taped Yellow Navy 3XL,EACH,NCCAPP,0,0,S,A,U,
WSP205T_YENY04XL,,,,WW,CMIS,Polo S/S Micromesh Food Taped Yellow Navy 4XL,EACH,NCCAPP,0,0,S,A,U,
WSP205T_YENY05XL,,,,WW,CMIS,Polo S/S Micromesh Food Taped Yellow Navy 5XL,EACH,NCCAPP,0,0,S,A,U,
WSP205T_YENY06XL,,,,WW,CMIS,Polo S/S Micromesh Food Taped Yellow Navy 6XL,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_,,,,WW,CMIS,Polo S/S Micromesh Food,EACH,NCCAPP,0,0,Z,A,U,
WSP205Z_ZVL1000L,,,,WW,CMIS,Polo S/S Micromesh Food Visy Yellow Navy Large,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL1000M,,,,WW,CMIS,Polo S/S Micromesh Food Visy Yellow Navy Medium,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL1000S,,,,WW,CMIS,Polo S/S Micromesh Food Visy Yellow Navy Small,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL100XL,,,,WW,CMIS,Polo S/S Micromesh Food Visy Yellow Navy XL,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL100XS,,,,WW,CMIS,Polo S/S Micromesh Food Visy Yellow Navy XS,EACH,NCCAPP,5,5,S,A,U,
WSP205Z_ZVL102XL,,,,WW,CMIS,Polo S/S Micromesh Food Visy Yellow Navy 2XL,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL103XL,,,,WW,CMIS,Polo S/S Micromesh Food Visy Yellow Navy 3XL,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL104XL,,,,WW,CMIS,Polo S/S Micromesh Food Visy Yellow Navy 4XL,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL105XL,,,,WW,CMIS,Polo S/S Micromesh Food Visy Yellow Navy 5XL,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL106XL,,,,WW,CMIS,Polo S/S Micromesh Food Visy Yellow Navy 6XL,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL2000L,,,,WW,CMIS,Polo S/S Micromesh Food Visy Orange Navy Large,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL2000M,,,,WW,CMIS,Polo S/S Micromesh Food Visy Orange Navy Medium,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL2000S,,,,WW,CMIS,Polo S/S Micromesh Food Visy Orange Navy Small,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL200XL,,,,WW,CMIS,Polo S/S Micromesh Food Visy Orange Navy XL,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL200XS,,,,WW,CMIS,Polo S/S Micromesh Food Visy Orange Navy XS,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL202XL,,,,WW,CMIS,Polo S/S Micromesh Food Visy Orange Navy 2XL,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL203XL,,,,WW,CMIS,Polo S/S Micromesh Food Visy Orange Navy 3XL,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL204XL,,,,WW,CMIS,Polo S/S Micromesh Food Visy Orange Navy 4XL,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL205XL,,,,WW,CMIS,Polo S/S Micromesh Food Visy Orange Navy 5XL,EACH,NCCAPP,0,0,S,A,U,
WSP205Z_ZVL206XL,,,,WW,CMIS,Polo S/S Micromesh Food Visy Orange Navy 6XL,EACH,NCCAPP,0,0,S,A,U,
WSP205__,,,,WW,CMIS,Polo S/S Micromesh Food,EACH,NCCAPP,0,0,Z,A,U,
WSP205__ORNY000L,,,,WW,CMIS,Polo S/S Micromesh Food Orange Navy Large,EACH,NCCAPP,0,0,S,A,U,
WSP205__ORNY000M,,,,WW,CMIS,Polo S/S Micromesh Food Orange Navy Medium,EACH,NCCAPP,0,0,S,A,U,
WSP205__ORNY000S,,,,WW,CMIS,Polo S/S Micromesh Food Orange Navy Small,EACH,NCCAPP,0,0,S,A,U,
WSP205__ORNY00XL,,,,WW,CMIS,Polo S/S Micromesh Food Orange Navy XL,EACH,NCCAPP,0,0,S,A,U,
WSP205__ORNY00XS,,,,WW,CMIS,Polo S/S Micromesh Food Orange Navy XS,EACH,NCCAPP,0,0,S,A,U,
WSP205__ORNY02XL,,,,WW,CMIS,Polo S/S Micromesh Food Orange Navy 2XL,EACH,NCCAPP,0,0,S,A,U,
WSP205__ORNY03XL,,,,WW,CMIS,Polo S/S Micromesh Food Orange Navy 3XL,EACH,NCCAPP,0,0,S,A,U,
WSP205__ORNY04XL,,,,WW,CMIS,Polo S/S Micromesh Food Orange Navy 4XL,EACH,NCCAPP,0,0,S,A,U,
WSP205__ORNY05XL,,,,WW,CMIS,Polo S/S Micromesh Food Orange Navy 5XL,EACH,NCCAPP,0,0,S,A,U,
