Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN,On Order,Avail. + On Order,PO In Transit,Total In Transit
106594,,,,PH,PHAZ,Spanset Lanyard PETZL ASAP'SORBER 40CM L71AA,EACH,SPANSET,0,0,S,A,,,0,0,0,0
106600,,,,PH,PHLA,Spanset Self Retracting Lifeline 6m 2002348 SRL STU PS6 STA,EACH,SPANSET,0,0,S,A,,,0,0,0,0
106601,,,,PH,PHLA,Spanset Self Retracting Lifeline 12m 2002350 SRLSTU PS12 STA,EACH,SPANSET,0,0,S,A,,,0,0,0,0
106602,,,,PH,PHAR,Spanset Rope Custom 30M 3108SA,EACH,SPANSET,0,0,S,A,,,0,0,0,0
106603,,,,PH,PHAM,Spanset Tool Strap C/W 1M TWS-BP-01,EACH,SPANSET,0,0,S,A,,,0,0,0,0
106604,,,,PH,PHHF,Spanset Harness Full Body c/w Rear Extension 1104ERGO-0,EACH,SPANSET,0,0,S,A,,,0,0,0,0
106605,,,,PH,PHAZ,Spanset Fall Arrest Block - Saverline Webbing 12m 41-HWPB-12,EACH,SPANSET,0,0,S,T,,,0,0,0,0
106606,,,,PH,PHAM,Spanset Rope 3 Strand Polyester Per Mtr RC16-0 16mm,EACH,SPANSET,0,0,S,A,,,0,0,0,0
106607,,,,PH,PHAZ,SpanSet Fall Arrestor Block SRL STU P W 7 STA  2002349 HWPB 7,EACH,SPANSET,0,0,S,A,,,0,0,0,0
106608,,,,PH,PHLW,Spanset Adjustable Hotworks Lanyard 1.8 mtr c/w 3053a,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066092,,,,PH,PHLT,Spanset Lanyard Twin 1.8m w H3HD Hook 3058E-EP-HD,EACH,SPANSET,0,0,S,A,,,0,0,0,0
1066093,,,,PH,PCIO,Spanset Material Winch Adaptor to Suit SA Lynx 10016569 XTIN2345,EACH,SPANSET,0,0,S,A,,,0,0,0,0
