Item Code,Division,Department,Category,Class,Group,Description,UOM,Brand,Total QOH,Total Avail.,Status,Condition,Issue Ctrl,Item GTIN
HF1106__CHAL107R,,,,WW,CMTC,Pant Cuffed Stretch Seam Charcoal 107 Regular / 42 Inch,EACH,HMRFLD,115,115,S,C,U,9336179185318
HF1106__CHAL112R,,,,WW,CMTC,Pant Cuffed Stretch Seam Charcoal 112 Regular / 44 Inch,EACH,HMRFLD,112,111,S,C,U,9336179185325
HF1106__NAVY072R,,,,WW,CMTC,Pant Cuffed Stretch Seam Navy 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179185332
HF1106__NAVY077R,,,,WW,CMTC,Pant Cuffed Stretch Seam Navy 77 Regular / 30 Inch,EACH,HMRFLD,146,144,S,C,U,9336179185349
HF1106__NAVY082R,,,,WW,CMTC,Pant Cuffed Stretch Seam Navy 82 Regular / 32 Inch,EACH,HMRFLD,245,241,S,C,U,9336179185356
HF1106__NAVY087R,,,,WW,CMTC,Pant Cuffed Stretch Seam Navy 87 Regular / 34 Inch,EACH,HMRFLD,198,195,S,C,U,9336179185363
HF1106__NAVY092R,,,,WW,CMTC,Pant Cuffed Stretch Seam Navy 92 Regular / 36 Inch,EACH,HMRFLD,277,274,S,C,U,9336179185370
HF1106__NAVY097R,,,,WW,CMTC,Pant Cuffed Stretch Seam Navy 97 Regular / 38 Inch,EACH,HMRFLD,296,293,S,C,U,9336179185387
HF1106__NAVY102R,,,,WW,CMTC,Pant Cuffed Stretch Seam Navy 102 Regular / 40 Inch,EACH,HMRFLD,197,196,S,C,U,9336179185394
HF1106__NAVY107R,,,,WW,CMTC,Pant Cuffed Stretch Seam Navy 107 Regular / 42 Inch,EACH,HMRFLD,84,84,S,C,U,9336179185400
HF1106__NAVY112R,,,,WW,CMTC,Pant Cuffed Stretch Seam Navy 112 Regular / 44 Inch,EACH,HMRFLD,100,100,S,C,U,9336179185417
HF1106__SEGR072R,,,,WW,CMTC,Pant Cuffed Stretch Seam Stone Green 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179185516
HF1106__SEGR077R,,,,WW,CMTC,Pant Cuffed Stretch Seam Stone Green 77 Regular / 30 Inch,EACH,HMRFLD,109,107,S,C,U,9336179185523
HF1106__SEGR082R,,,,WW,CMTC,Pant Cuffed Stretch Seam Stone Green 82 Regular / 32 Inch,EACH,HMRFLD,324,321,S,C,U,9336179185530
HF1106__SEGR087R,,,,WW,CMTC,Pant Cuffed Stretch Seam Stone Green 87 Regular / 34 Inch,EACH,HMRFLD,256,256,S,C,U,9336179185547
HF1106__SEGR092R,,,,WW,CMTC,Pant Cuffed Stretch Seam Stone Green 92 Regular / 36 Inch,EACH,HMRFLD,333,331,S,C,U,9336179185554
HF1106__SEGR097R,,,,WW,CMTC,Pant Cuffed Stretch Seam Stone Green 97 Regular / 38 Inch,EACH,HMRFLD,344,341,S,C,U,9336179185561
HF1106__SEGR102R,,,,WW,CMTC,Pant Cuffed Stretch Seam Stone Green 102 Regular / 40 Inch,EACH,HMRFLD,151,149,S,C,U,9336179185578
HF1106__SEGR107R,,,,WW,CMTC,Pant Cuffed Stretch Seam Stone Green 107 Regular / 42 Inch,EACH,HMRFLD,74,73,S,C,U,9336179185585
HF1106__SEGR112R,,,,WW,CMTC,Pant Cuffed Stretch Seam Stone Green 112 Regular / 44 Inch,EACH,HMRFLD,71,70,S,C,U,9336179185592
HF1106__TAN_072R,,,,WW,CMTC,Pant Cuffed Stretch Seam Tan 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179185424
HF1106__TAN_077R,,,,WW,CMTC,Pant Cuffed Stretch Seam Tan 77 Regular / 30 Inch,EACH,HMRFLD,139,137,S,C,U,9336179185431
HF1106__TAN_082R,,,,WW,CMTC,Pant Cuffed Stretch Seam Tan 82 Regular / 32 Inch,EACH,HMRFLD,240,236,S,C,U,9336179185448
HF1106__TAN_087R,,,,WW,CMTC,Pant Cuffed Stretch Seam Tan 87 Regular / 34 Inch,EACH,HMRFLD,216,214,S,C,U,9336179185455
HF1106__TAN_092R,,,,WW,CMTC,Pant Cuffed Stretch Seam Tan 92 Regular / 36 Inch,EACH,HMRFLD,349,345,S,C,U,9336179185462
HF1106__TAN_097R,,,,WW,CMTC,Pant Cuffed Stretch Seam Tan 97 Regular / 38 Inch,EACH,HMRFLD,342,339,S,C,U,9336179185479
HF1106__TAN_102R,,,,WW,CMTC,Pant Cuffed Stretch Seam Tan 102 Regular / 40 Inch,EACH,HMRFLD,236,234,S,C,U,9336179185486
HF1106__TAN_107R,,,,WW,CMTC,Pant Cuffed Stretch Seam Tan 107 Regular / 42 Inch,EACH,HMRFLD,110,110,S,C,U,9336179185493
HF1106__TAN_112R,,,,WW,CMTC,Pant Cuffed Stretch Seam Tan 112 Regular / 44 Inch,EACH,HMRFLD,111,111,S,C,U,9336179185509
HF1107__,,,,WW,CMTC,Pants Tapered Stretch Seam,EACH,HMRFLD,0,0,Z,A,U,HF1107
HF1107__BLCK077R,,,,WW,CMTC,Pants Tapered Stretch Seam Black 77 Regular / 30 Inch,EACH,HMRFLD,0,0,S,N,U,9336179231725
HF1107__BLCK082R,,,,WW,CMTC,Pants Tapered Stretch Seam Black 82 Regular / 32 Inch,EACH,HMRFLD,0,0,S,N,U,9336179231756
HF1107__BLCK087R,,,,WW,CMTC,Pants Tapered Stretch Seam Black 87 Regular / 34 Inch,EACH,HMRFLD,0,0,S,N,U,9336179231770
HF1107__BLCK092R,,,,WW,CMTC,Pants Tapered Stretch Seam Black 92 Regular / 36 Inch,EACH,HMRFLD,0,0,S,N,U,9336179231794
HF1107__BLCK097R,,,,WW,CMTC,Pants Tapered Stretch Seam Black 97 Regular / 38 Inch,EACH,HMRFLD,0,0,S,N,U,9336179231817
HF1107__BLCK102R,,,,WW,CMTC,Pants Tapered Stretch Seam Black 102 Regular / 40 Inch,EACH,HMRFLD,0,0,S,N,U,9336179231831
HF1107__BLCK107R,,,,WW,CMTC,Pants Tapered Stretch Seam Black 107 Regular / 42 Inch,EACH,HMRFLD,0,0,S,N,U,9336179231855
HF1107__BLCK112R,,,,WW,CMTC,Pants Tapered Stretch Seam Black 112 Regular / 44 Inch,EACH,HMRFLD,0,0,S,N,U,9336179231879
HF1107__CHAL072R,,,,WW,CMTC,Pants Tapered Stretch Seam Charcoal 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179185967
HF1107__CHAL077R,,,,WW,CMTC,Pants Tapered Stretch Seam Charcoal 77 Regular / 30 Inch,EACH,HMRFLD,179,177,S,C,U,9336179185974
HF1107__CHAL082R,,,,WW,CMTC,Pants Tapered Stretch Seam Charcoal 82 Regular / 32 Inch,EACH,HMRFLD,549,545,S,A,U,9336179185981
HF1107__CHAL087R,,,,WW,CMTC,Pants Tapered Stretch Seam Charcoal 87 Regular / 34 Inch,EACH,HMRFLD,476,467,S,A,U,9336179185998
HF1107__CHAL092R,,,,WW,CMTC,Pants Tapered Stretch Seam Charcoal 92 Regular / 36 Inch,EACH,HMRFLD,385,376,S,A,U,9336179186001
HF1107__CHAL097R,,,,WW,CMTC,Pants Tapered Stretch Seam Charcoal 97 Regular / 38 Inch,EACH,HMRFLD,286,283,S,C,U,9336179186018
HF1107__CHAL102R,,,,WW,CMTC,Pants Tapered Stretch Seam Charcoal 102 Regular / 40 Inch,EACH,HMRFLD,183,179,S,C,U,9336179186025
HF1107__CHAL107R,,,,WW,CMTC,Pants Tapered Stretch Seam Charcoal 107 Regular / 42 Inch,EACH,HMRFLD,88,88,S,C,U,9336179186032
HF1107__CHAL112R,,,,WW,CMTC,Pants Tapered Stretch Seam Charcoal 112 Regular / 44 Inch,EACH,HMRFLD,106,105,S,C,U,9336179186049
HF1107__NAVY072R,,,,WW,CMTC,Pants Tapered Stretch Seam Navy 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179186056
HF1107__NAVY077R,,,,WW,CMTC,Pants Tapered Stretch Seam Navy 77 Regular / 30 Inch,EACH,HMRFLD,296,291,S,A,U,9336179186063
HF1107__NAVY082R,,,,WW,CMTC,Pants Tapered Stretch Seam Navy 82 Regular / 32 Inch,EACH,HMRFLD,515,508,S,A,U,9336179186070
HF1107__NAVY087R,,,,WW,CMTC,Pants Tapered Stretch Seam Navy 87 Regular / 34 Inch,EACH,HMRFLD,597,568,S,A,U,9336179186087
HF1107__NAVY092R,,,,WW,CMTC,Pants Tapered Stretch Seam Navy 92 Regular / 36 Inch,EACH,HMRFLD,533,527,S,A,U,9336179186094
HF1107__NAVY097R,,,,WW,CMTC,Pants Tapered Stretch Seam Navy 97 Regular / 38 Inch,EACH,HMRFLD,324,322,S,A,U,9336179186100
HF1107__NAVY102R,,,,WW,CMTC,Pants Tapered Stretch Seam Navy 102 Regular / 40 Inch,EACH,HMRFLD,181,180,S,A,U,9336179186117
HF1107__NAVY107R,,,,WW,CMTC,Pants Tapered Stretch Seam Navy 107 Regular / 42 Inch,EACH,HMRFLD,86,85,S,A,U,9336179186124
HF1107__NAVY112R,,,,WW,CMTC,Pants Tapered Stretch Seam Navy 112 Regular / 44 Inch,EACH,HMRFLD,74,74,S,A,U,9336179186131
HF1107__SEGR072R,,,,WW,CMTC,Pants Tapered Stretch Seam Stone Green 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179186230
HF1107__SEGR077R,,,,WW,CMTC,Pants Tapered Stretch Seam Stone Green 77 Regular / 30 Inch,EACH,HMRFLD,124,122,S,C,U,9336179186247
HF1107__SEGR082R,,,,WW,CMTC,Pants Tapered Stretch Seam Stone Green 82 Regular / 32 Inch,EACH,HMRFLD,220,219,S,C,U,9336179186254
HF1107__SEGR087R,,,,WW,CMTC,Pants Tapered Stretch Seam Stone Green 87 Regular / 34 Inch,EACH,HMRFLD,163,161,S,C,U,9336179186261
HF1107__SEGR092R,,,,WW,CMTC,Pants Tapered Stretch Seam Stone Green 92 Regular / 36 Inch,EACH,HMRFLD,195,194,S,C,U,9336179186278
HF1107__SEGR097R,,,,WW,CMTC,Pants Tapered Stretch Seam Stone Green 97 Regular / 38 Inch,EACH,HMRFLD,247,244,S,C,U,9336179186285
HF1107__SEGR102R,,,,WW,CMTC,Pants Tapered Stretch Seam Stone Green 102 Regular / 40 Inch,EACH,HMRFLD,136,134,S,C,U,9336179186292
HF1107__SEGR107R,,,,WW,CMTC,Pants Tapered Stretch Seam Stone Green 107 Regular / 42 Inch,EACH,HMRFLD,81,80,S,C,U,9336179186308
HF1107__SEGR112R,,,,WW,CMTC,Pants Tapered Stretch Seam Stone Green 112 Regular / 44 Inch,EACH,HMRFLD,72,71,S,C,U,9336179186315
HF1107__TAN_072R,,,,WW,CMTC,Pants Tapered Stretch Seam Tan 72 Regular / 28 Inch,EACH,HMRFLD,0,0,S,I,U,9336179186148
HF1107__TAN_077R,,,,WW,CMTC,Pants Tapered Stretch Seam Tan 77 Regular / 30 Inch,EACH,HMRFLD,238,234,S,A,U,9336179186155
HF1107__TAN_082R,,,,WW,CMTC,Pants Tapered Stretch Seam Tan 82 Regular / 32 Inch,EACH,HMRFLD,551,546,S,A,U,9336179186162
HF1107__TAN_087R,,,,WW,CMTC,Pants Tapered Stretch Seam Tan 87 Regular / 34 Inch,EACH,HMRFLD,713,708,S,A,U,9336179186179
HF1107__TAN_092R,,,,WW,CMTC,Pants Tapered Stretch Seam Tan 92 Regular / 36 Inch,EACH,HMRFLD,426,416,S,A,U,9336179186186
HF1107__TAN_097R,,,,WW,CMTC,Pants Tapered Stretch Seam Tan 97 Regular / 38 Inch,EACH,HMRFLD,336,331,S,A,U,9336179186193
HF1107__TAN_102R,,,,WW,CMTC,Pants Tapered Stretch Seam Tan 102 Regular / 40 Inch,EACH,HMRFLD,187,185,S,A,U,9336179186209
HF1107__TAN_107R,,,,WW,CMTC,Pants Tapered Stretch Seam Tan 107 Regular / 42 Inch,EACH,HMRFLD,122,122,S,A,U,9336179186216
HF1107__TAN_112R,,,,WW,CMTC,Pants Tapered Stretch Seam Tan 112 Regular / 44 Inch,EACH,HMRFLD,120,120,S,A,U,9336179186223
HF1108__,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg,EACH,HMRFLD,0,0,Z,A,U,HF1108
HF1108__BLCK077R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Black 77 Regular / 30 Inch,EACH,HMRFLD,472,458,S,A,U,9336179203388
HF1108__BLCK082R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Black 82 Regular/ 32 Inch,EACH,HMRFLD,338,331,S,A,U,9336179203401
HF1108__BLCK087R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Black 87 Regular/ 34 Inch,EACH,HMRFLD,453,429,S,A,U,9336179203425
HF1108__BLCK092R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Black 92 Regular/ 36 Inch,EACH,HMRFLD,784,777,S,A,U,9336179203449
HF1108__BLCK097R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Black 97 Regular/ 38 Inch,EACH,HMRFLD,281,281,S,A,U,9336179203463
HF1108__BLCK102R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Black 102 Regular/ 40 Inch,EACH,HMRFLD,215,215,S,A,U,9336179203487
HF1108__BLCK107R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Black 107 Regular/ 42 Inch,EACH,HMRFLD,110,109,S,A,U,9336179203500
HF1108__BLCK112R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Black 112 Regular/ 44 Inch,EACH,HMRFLD,91,83,S,A,U,9336179203524
HF1108__CONC077R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Concrete 77 Regular,EACH,HMRFLD,0,0,S,I,U,
HF1108__CONC082R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Concrete 82 Regular,EACH,HMRFLD,0,0,S,I,U,
HF1108__CONC087R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Concrete 87 Regular,EACH,HMRFLD,0,0,S,I,U,
HF1108__CONC092R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Concrete 92 Regular,EACH,HMRFLD,0,0,S,I,U,
HF1108__CONC097R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Concrete 97 Regular,EACH,HMRFLD,0,0,S,I,U,
HF1108__CONC102R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Concrete 102 Regular,EACH,HMRFLD,0,0,S,I,U,
HF1108__CONC107R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Concrete 107 Regular,EACH,HMRFLD,0,0,S,I,U,
HF1108__CONC112R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Concrete 112 Regular,EACH,HMRFLD,0,0,S,I,U,
HF1108__NAVY077R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Navy 77 Regular/ 30 Inch,EACH,HMRFLD,167,166,S,A,U,9336179203548
HF1108__NAVY082R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Navy 82 Regular/ 32 Inch,EACH,HMRFLD,371,366,S,A,U,9336179203562
HF1108__NAVY087R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Navy 87 Regular/ 34 Inch,EACH,HMRFLD,327,325,S,A,U,9336179203586
HF1108__NAVY092R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Navy 92 Regular/ 36 Inch,EACH,HMRFLD,403,399,S,A,U,9336179203609
HF1108__NAVY097R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Navy 97 Regular/ 38 Inch,EACH,HMRFLD,327,327,S,A,U,9336179203623
HF1108__NAVY102R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Navy 102 Regular/ 40 Inch,EACH,HMRFLD,256,254,S,A,U,9336179203647
HF1108__NAVY107R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Navy 107 Regular/ 42 Inch,EACH,HMRFLD,91,91,S,A,U,9336179203661
HF1108__NAVY112R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Navy 112 Regular/ 44 Inch,EACH,HMRFLD,72,72,S,A,U,9336179203685
HF1108__TAN_077R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Tan 77 Regular/ 30 Inch,EACH,HMRFLD,223,222,S,A,U,9336179203708
HF1108__TAN_082R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Tan 82 Regular/ 32 Inch,EACH,HMRFLD,385,381,S,A,U,9336179203722
HF1108__TAN_087R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Tan 87 Regular/ 34 Inch,EACH,HMRFLD,412,412,S,A,U,9336179203746
HF1108__TAN_092R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Tan 92 Regular/ 36 Inch,EACH,HMRFLD,502,497,S,A,U,9336179203760
HF1108__TAN_097R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Tan 97 Regular/ 38 Inch,EACH,HMRFLD,429,427,S,A,U,9336179203784
HF1108__TAN_102R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Tan 102 Regular/ 40 Inch,EACH,HMRFLD,298,296,S,A,U,9336179203807
HF1108__TAN_107R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Tan 107 Regular/ 42 Inch,EACH,HMRFLD,132,132,S,A,U,9336179203821
HF1108__TAN_112R,,,,WW,CMTO,Elastic Cargo Pant Cuffed Leg Tan 112 Regular/ 44 Inch,EACH,HMRFLD,105,105,S,A,U,9336179203845
HF1109__,,,,WW,CMTO,Garment Dye Twill Pant,EACH,HMRFLD,0,0,Z,C,U,
HF1109__CONC077R,,,,WW,CMTO,Garment Dye Twill Pant Concrete 77 Regular/ 30 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__CONC082R,,,,WW,CMTO,Garment Dye Twill Pant Concrete 82 Regular/ 32 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__CONC087R,,,,WW,CMTO,Garment Dye Twill Pant Concrete 87 Regular/ 34 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__CONC092R,,,,WW,CMTO,Garment Dye Twill Pant Concrete 92 Regular/ 36 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__CONC097R,,,,WW,CMTO,Garment Dye Twill Pant Concrete 97 Regular/ 38 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__CONC102R,,,,WW,CMTO,Garment Dye Twill Pant Concrete 102 Regular/ 40 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__CONC107R,,,,WW,CMTO,Garment Dye Twill Pant Concrete 107 Regular/ 42 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__CONC112R,,,,WW,CMTO,Garment Dye Twill Pant Concrete 112 Regular/ 44 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__TAN_077R,,,,WW,CMTO,Garment Dye Twill Pant Tan 77 Regular/ 30 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__TAN_082R,,,,WW,CMTO,Garment Dye Twill Pant Tan 82 Regular/ 32 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__TAN_087R,,,,WW,CMTO,Garment Dye Twill Pant Tan 87 Regular/ 34 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__TAN_092R,,,,WW,CMTO,Garment Dye Twill Pant Tan 92 Regular/ 36 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__TAN_097R,,,,WW,CMTO,Garment Dye Twill Pant Tan 97 Regular/ 38 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__TAN_102R,,,,WW,CMTO,Garment Dye Twill Pant Tan 102 Regular/ 40 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__TAN_107R,,,,WW,CMTO,Garment Dye Twill Pant Tan 107 Regular/ 42 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1109__TAN_112R,,,,WW,CMTO,Garment Dye Twill Pant Tan 112 Regular/ 44 Inch,EACH,HMRFLD,0,0,S,I,U,
HF1110__,,,,WW,CMTC,Cuffed Cargo Pant,EACH,HMRFLD,0,0,Z,A,U,HF1110
HF1110__BLCK077R,,,,WW,CMTC,Cuffed Cargo Pant Black 77 Regular/ 30 Inch,EACH,HMRFLD,503,500,S,A,U,9336179204644
HF1110__BLCK082R,,,,WW,CMTC,Cuffed Cargo Pant Black 82 Regular/ 32 Inch,EACH,HMRFLD,714,705,S,A,U,9336179204668
HF1110__BLCK087R,,,,WW,CMTC,Cuffed Cargo Pant Black 87 Regular/ 34 Inch,EACH,HMRFLD,899,894,S,A,U,9336179204682
HF1110__BLCK092R,,,,WW,CMTC,Cuffed Cargo Pant Black 92 Regular/ 36 Inch,EACH,HMRFLD,558,553,S,A,U,9336179204699
HF1110__BLCK097R,,,,WW,CMTC,Cuffed Cargo Pant Black 97 Regular/ 38 Inch,EACH,HMRFLD,444,441,S,A,U,9336179204705
HF1110__BLCK102R,,,,WW,CMTC,Cuffed Cargo Pant Black 102 Regular/ 40 Inch,EACH,HMRFLD,292,289,S,A,U,9336179204743
HF1110__BLCK107R,,,,WW,CMTC,Cuffed Cargo Pant Black 107 Regular/ 42 Inch,EACH,HMRFLD,127,126,S,A,U,9336179204767
HF1110__BLCK112R,,,,WW,CMTC,Cuffed Cargo Pant Black 112 Regular/ 44 Inch,EACH,HMRFLD,141,135,S,A,U,9336179204781
HF1110__CONC000L,,,,WW,CMTC,Cuffed Cargo Pant Concrete Large,EACH,HMRFLD,0,0,S,I,U,
HF1110__CONC000M,,,,WW,CMTC,Cuffed Cargo Pant Concrete Medium,EACH,HMRFLD,0,0,S,I,U,
HF1110__CONC000S,,,,WW,CMTC,Cuffed Cargo Pant Concrete Small,EACH,HMRFLD,0,0,S,I,U,
HF1110__CONC00XL,,,,WW,CMTC,Cuffed Cargo Pant Concrete XL,EACH,HMRFLD,0,0,S,I,U,
HF1110__CONC02XL,,,,WW,CMTC,Cuffed Cargo Pant Concrete 2XL,EACH,HMRFLD,0,0,S,I,U,
HF1110__CONC03XL,,,,WW,CMTC,Cuffed Cargo Pant Concrete 3XL,EACH,HMRFLD,0,0,S,I,U,
HF1110__CONC04XL,,,,WW,CMTC,Cuffed Cargo Pant Concrete 4XL,EACH,HMRFLD,0,0,S,I,U,
HF1110__CONC05XL,,,,WW,CMTC,Cuffed Cargo Pant Concrete 5XL,EACH,HMRFLD,0,0,S,I,U,
HF1110__NAVY077R,,,,WW,CMTC,Cuffed Cargo Pant Navy 77 Regular/ 30 Inch,EACH,HMRFLD,151,151,S,A,U,9336179204804
HF1110__NAVY082R,,,,WW,CMTC,Cuffed Cargo Pant Navy 82 Regular/ 32 Inch,EACH,HMRFLD,365,360,S,A,U,9336179204828
HF1110__NAVY087R,,,,WW,CMTC,Cuffed Cargo Pant Navy 87 Regular/ 34 Inch,EACH,HMRFLD,356,355,S,A,U,9336179204842
HF1110__NAVY092R,,,,WW,CMTC,Cuffed Cargo Pant Navy 92 Regular/ 36 Inch,EACH,HMRFLD,461,457,S,A,U,9336179204866
HF1110__NAVY097R,,,,WW,CMTC,Cuffed Cargo Pant Navy 97 Regular/ 38 Inch,EACH,HMRFLD,384,383,S,A,U,9336179204880
HF1110__NAVY102R,,,,WW,CMTC,Cuffed Cargo Pant Navy 102 Regular/ 40 Inch,EACH,HMRFLD,263,261,S,A,U,9336179204903
HF1110__NAVY107R,,,,WW,CMTC,Cuffed Cargo Pant Navy 107 Regular/ 42 Inch,EACH,HMRFLD,115,112,S,A,U,9336179204927
HF1110__NAVY112R,,,,WW,CMTC,Cuffed Cargo Pant Navy 112 Regular/ 44 Inch,EACH,HMRFLD,113,111,S,A,U,9336179204941
HF1110__TAN_077R,,,,WW,CMTC,Cuffed Cargo Pant Tan 77 Regular/ 30 Inch,EACH,HMRFLD,162,162,S,A,U,9336179204965
HF1110__TAN_082R,,,,WW,CMTC,Cuffed Cargo Pant Tan 82 Regular/ 32 Inch,EACH,HMRFLD,370,367,S,A,U,9336179204989
HF1110__TAN_087R,,,,WW,CMTC,Cuffed Cargo Pant Tan 87 Regular/ 34 Inch,EACH,HMRFLD,356,352,S,A,U,9336179205009
HF1110__TAN_092R,,,,WW,CMTC,Cuffed Cargo Pant Tan 92 Regular/ 36 Inch,EACH,HMRFLD,524,518,S,A,U,9336179205023
HF1110__TAN_097R,,,,WW,CMTC,Cuffed Cargo Pant Tan 97 Regular/ 38 Inch,EACH,HMRFLD,444,444,S,A,U,9336179205047
HF1110__TAN_102R,,,,WW,CMTC,Cuffed Cargo Pant Tan 102 Regular/ 40 Inch,EACH,HMRFLD,311,308,S,A,U,9336179205061
HF1110__TAN_107R,,,,WW,CMTC,Cuffed Cargo Pant Tan 107 Regular/ 42 Inch,EACH,HMRFLD,143,143,S,A,U,9336179205085
HF1110__TAN_112R,,,,WW,CMTC,Cuffed Cargo Pant Tan 112 Regular/ 44 Inch,EACH,HMRFLD,154,154,S,A,U,9336179205108
HF1111__,,,,WW,CMTO,Condura Contrast Pant,EACH,HMRFLD,0,0,Z,C,U,HF1111
HF1111__BLCK077R,,,,WW,CMTO,Condura Contrast Pant Black 77 Regular / 30 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209731
HF1111__BLCK082R,,,,WW,CMTO,Condura Contrast Pant Black 82 Regular / 32 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209755
HF1111__BLCK087R,,,,WW,CMTO,Condura Contrast Pant Black 87 Regular / 34 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209779
HF1111__BLCK092R,,,,WW,CMTO,Condura Contrast Pant Black 92 Regular / 36 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209793
HF1111__BLCK097R,,,,WW,CMTO,Condura Contrast Pant Black 97 Regular / 38 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209816
HF1111__BLCK102R,,,,WW,CMTO,Condura Contrast Pant Black 102 Regular / 40 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209830
HF1111__BLCK107R,,,,WW,CMTO,Condura Contrast Pant Black 107 Regular / 42 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209854
HF1111__BLCK112R,,,,WW,CMTO,Condura Contrast Pant Black 112 Regular / 44 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209878
HF1111__NAVY077R,,,,WW,CMTO,Condura Contrast Pant Navy 77 Regular / 30 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209892
HF1111__NAVY082R,,,,WW,CMTO,Condura Contrast Pant Navy 82 Regular / 32 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209915
HF1111__NAVY087R,,,,WW,CMTO,Condura Contrast Pant Navy 87 Regular / 34 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209939
HF1111__NAVY092R,,,,WW,CMTO,Condura Contrast Pant Navy 92 Regular / 36 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209953
HF1111__NAVY097R,,,,WW,CMTO,Condura Contrast Pant Navy 97 Regular / 38 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209977
HF1111__NAVY102R,,,,WW,CMTO,Condura Contrast Pant Navy 102 Regular / 40 Inch,EACH,HMRFLD,0,0,S,I,U,9336179209991
HF1111__NAVY107R,,,,WW,CMTO,Condura Contrast Pant Navy 107 Regular / 42 Inch,EACH,HMRFLD,0,0,S,I,U,9336179210010
HF1111__NAVY112R,,,,WW,CMTO,Condura Contrast Pant Navy 112 Regular / 44 Inch,EACH,HMRFLD,0,0,S,I,U,9336179210034
HF1111__TAN_077R,,,,WW,CMTO,Condura Contrast Pant Tan 77 Regular / 30 Inch,EACH,HMRFLD,0,0,S,I,U,9336179210058
